Bank_ID,Number_of_Cybersecurity_Incidents,Average_Response_Time_hours,Cost_of_Breaches_millions,Compliance_with_Security_Standards,User_Awareness_Levels_percent,Number_of_Phishing_Incidents,Number_of_Malware_Incidents,Number_of_Ransomware_Incidents,Average_Detection_Time_hours,Number_of_Employees_in_IT_Security,Annual_Cybersecurity_Budget_millions,Number_of_Security_Audits_Conducted_Annually,Number_of_Security_Tools_Deployed
933,294,8.84427294576166,70.09413810813727,0,77.32192032901754,20,40,2,2.2533170781110465,88,48.032327910187405,1,11
934,158,4.765112267443822,98.28022830334834,1,92.89922845636632,57,19,13,3.2290599899459553,8,26.484406942685883,8,19
935,106,4.999560566059725,70.65505765511585,1,87.59378537124392,24,58,6,3.899025182767875,69,20.634264780919395,4,13
936,80,3.7295464546407437,88.90334002774281,1,77.83735397360748,26,95,5,4.557440240207173,38,26.549680075067872,3,5
937,70,7.449456690640279,95.07885814059141,1,99.45715966860828,63,30,1,4.619628444080818,95,39.170436789080824,1,19
938,139,4.227952267238132,51.24134959346998,1,96.93694314322757,59,62,18,3.9948803346768034,89,17.66533788864057,2,7
939,89,3.410132270703704,71.72087304487215,0,73.85547005332349,37,96,15,1.527488764669897,92,9.756599925697834,3,10
940,161,4.890079535540574,85.93707908780496,0,70.7847502697026,92,85,10,0.6116419851915461,83,29.661869798613342,3,18
941,94,1.8233876654871284,38.87784672306668,1,90.6499228699803,13,98,3,2.226982686600307,68,33.595001070572295,6,11
942,126,7.719428841797835,29.832745073237515,0,88.12391886569606,31,63,5,1.136969829445205,29,35.92318214496893,8,10
943,226,1.1133676114460827,94.92686441394217,1,98.07446872333438,95,66,13,3.6967444134723415,59,44.21739194754035,6,5
944,136,6.800365553685346,73.9988325350377,0,77.0201586148111,48,29,8,3.4750876407157256,13,19.187531913766538,2,8
945,197,2.645780740793852,25.8698026707035,0,72.53163843684962,43,58,2,0.6978723872965468,21,4.692389915215698,2,10
946,150,3.091636415929718,47.662922304230776,0,77.77646001315959,53,16,9,4.26467200608928,25,47.95908059791617,7,12
947,295,6.72068798776036,80.6629181060919,0,70.5678292153439,51,38,17,1.6193446983103201,64,22.315584444436283,1,14
948,166,9.936491192046164,56.970984137252,0,71.07678253566797,49,57,18,2.44502183970969,17,31.539617973983436,1,19
949,141,7.999457401652956,66.74544932575947,0,97.4457341776228,21,22,13,3.5057018095508408,7,33.648960833286324,7,18
950,194,3.032556690010528,76.60797919427998,0,80.56049747505635,11,12,1,2.43238454083514,72,27.779171726358975,9,8
951,77,2.584222795370204,64.09087293685316,0,82.32427003029042,37,11,12,2.485795112599745,8,11.057618957077235,5,11
952,218,8.796095832409033,56.3075355826086,0,70.55114963614314,83,25,5,0.7953259790108317,96,38.00200945569093,1,15
953,243,4.997655531293539,76.21335701683847,0,78.1156534051554,95,15,8,2.3064959716700173,11,40.3838467409,5,7
954,74,2.2334752254533994,74.11848836605907,0,94.14177951224293,90,54,15,3.941815519489926,30,28.09580371485455,1,12
955,107,8.759902809897444,64.837878017402,0,88.46472879000157,99,80,3,4.61829351733969,79,24.939496868657237,9,5
956,291,8.344831176228354,39.17999427128331,0,92.61341803259246,76,14,6,2.360737116785173,28,6.58297097327128,4,8
957,90,9.855157275074472,43.5521487590258,1,83.41641222381355,80,65,13,2.406136220955855,14,5.113631413489408,9,12
958,183,9.187693180414156,97.19166214398925,0,79.2918766525399,81,80,12,3.6618219784564343,17,17.63867743261291,2,14
959,124,8.666113047944876,15.676663567694954,0,84.48430279985111,93,41,19,4.742474004973745,48,16.23146162035227,7,8
960,298,1.4731695802990283,30.507967139019357,0,79.69213205217254,85,58,18,1.701774231077121,43,47.72916609720029,2,6
961,87,1.9397383254830622,51.778167124411894,0,95.16913290022204,90,22,1,2.480648929420716,23,39.39751437972806,4,6
962,183,6.120848748737105,84.48932018365966,0,78.93021146778537,19,39,7,4.081879595985355,55,33.336290467693935,6,8
963,222,5.783313216536388,20.549188054324148,0,89.79290921359251,95,34,12,3.2436210621831734,23,26.364756361862646,2,19
964,124,5.12166893040582,31.310688721837938,1,74.10946666928584,66,94,10,0.9976385478377963,80,9.201009005605915,2,17
965,191,4.571103928731258,11.250830690547703,1,90.6059948120473,95,69,12,3.3247973100301955,56,48.94437693702991,2,8
966,115,4.88089436377896,72.06860027482776,1,97.398991348001,46,68,11,1.340358280687971,90,19.376994213770292,3,19
967,217,6.123681407213157,27.62989637018353,0,88.25749463919725,86,94,4,2.795971703352819,51,6.239354519914995,5,6
968,52,1.0186886584007309,41.924101313740294,0,86.79566140103432,73,37,19,2.8809647044719733,34,25.19614589007156,9,11
969,296,3.34637896719567,47.151637467818446,0,98.8335480406492,88,67,6,4.442915130012432,50,43.82590256904108,6,19
970,166,5.6645174861984,89.67482388261328,1,88.82189665947539,95,29,9,2.5812242330559716,80,44.477259087089145,9,10
971,148,7.499944888062816,44.0763775814675,0,77.78651299819248,49,43,10,1.757490900061524,97,1.5373298867659155,5,15
972,274,2.5674102315585667,18.79637689194866,0,78.77173071543221,69,14,5,1.539348566972142,25,44.42849149281859,6,7
973,201,5.921930564086897,54.80991914231149,1,91.15919927607781,57,91,13,4.434133445079512,79,14.302726657493068,8,12
974,68,7.430137154972035,96.48100949161982,1,92.06309781676559,28,69,9,1.2695488448820278,52,2.9096458344527307,3,12
975,195,5.001648921225142,62.73013589982705,0,79.10488695367046,81,52,2,2.416408523974147,66,42.541723247780844,2,5
976,241,1.2437302030304593,98.4217859437544,0,80.3603193377899,42,66,18,1.3422790171712615,62,43.3294710434222,3,7
977,290,5.043413426190731,84.90519434919266,0,99.73169526217261,53,66,1,3.979868180514689,22,30.215322912275152,9,9
978,165,3.668003989697378,8.416746840274216,0,73.05857648740832,46,84,12,2.6346768798857854,63,29.14725410752156,6,6
979,174,9.366846469311955,67.54796156081898,1,82.13935085320298,98,63,10,2.0801466075056543,95,40.84289335844955,4,16
980,137,2.1215204711049465,32.24285336799895,0,71.87342593592523,45,90,2,2.1249483828191007,52,39.52916808280371,3,16
981,286,6.8722835995650895,58.16360128624876,0,94.63235085994722,90,54,9,4.334963930253407,67,44.6151681986925,2,9
982,84,1.4744778970105104,31.537793138466522,1,72.77037516836296,97,95,2,2.9919827943249713,16,28.08462493223847,4,15
983,239,5.015533940314269,38.14268957750259,0,90.22022069388133,30,46,14,3.730405330090686,91,48.414707543907625,9,14
984,50,5.985815384980725,92.70102761664704,0,71.69450272010447,11,93,11,4.53667332312808,38,49.811194715733585,4,7
985,277,3.681594381851789,24.631102564712002,1,90.18565113429074,40,57,11,4.557837542182889,65,6.710685889932996,5,19
986,202,5.09568071968346,88.04036621245389,1,95.2911084078311,39,63,17,1.9782907445203841,91,42.627644218151985,8,13
987,222,2.471984150771686,7.893491766697196,0,81.96464580772172,85,57,4,4.7860306841587335,57,25.49129062968086,2,15
988,226,3.7371146452123254,13.633271145116595,1,85.6637948029653,53,15,13,0.6119414690657246,29,19.990750576691774,3,5
989,175,6.589956924191827,86.19412893150503,1,82.04625214015847,21,43,7,2.1957600245727456,66,31.040543184253035,6,8
990,284,3.7162005027503957,64.90282293637355,0,79.01466275897917,60,72,16,4.531094858789787,8,3.742312305838344,7,14
991,275,9.097687705679846,75.98743311375728,1,94.09790201881384,58,87,1,1.7358659591764232,98,25.816594819586914,4,10
992,138,6.655662618768908,24.894678728076155,0,78.16007721192969,33,57,13,1.7288665264459326,98,43.673637931306665,1,19
993,193,4.94784116592386,56.02292828105983,0,91.68830273168341,33,32,1,1.8618002828684992,17,11.459614290809471,7,13
994,275,1.3488124199876421,75.03582623927396,0,76.18591237765607,69,93,11,3.25541023181115,46,21.89310484370183,9,7
995,270,5.495935016842041,64.59484301597493,0,77.49561388234989,20,22,6,2.472497490264592,53,47.0345634980289,1,19
996,196,7.882986179125803,49.8113828546649,1,80.09383487731637,22,56,3,3.7703067635900416,82,21.999628052479167,1,7
997,200,3.3900183821117227,96.17945971158291,0,87.67469132181364,81,53,12,4.527097891540996,60,18.56001398428752,1,19
998,260,8.260962126838905,69.2349466780773,0,83.63266957478623,83,41,5,3.533897187242873,51,22.586295758045534,7,16
999,74,3.2662608944579334,91.2363260229176,0,92.35434429483462,81,35,9,1.4201002408890897,12,26.45318555936026,9,9
1000,65,8.413717491557204,74.32819859949971,0,76.40701901008578,73,62,12,4.6970685606222595,59,31.967575862441972,3,11
