ATM_ID,Location_Type,Manufacturer,Year_of_Installation,Service_Contract_Type,Last_Maintenance_Date,Frequency_of_Maintenance,Downtime_Duration_hours,Number_of_Incidents,Maintenance_Costs_USD,Transaction_Volumes,Average_Withdrawal_Amount,Card_Reader_Error_Rate_percent,Cash_Dispenser_Jam_Rate_percent,ATM_Age_Years
ATM_811,Standalone,Diebold,2022,Self-Service,12-11-2006,4,58.65962141,5,,9475,92.56470832,,,15
ATM_812,Standalone,Wincor Nixdorf,2017,Parts-Only,11-09-2013,,,2,229.0927541,,99.61217805,3.983656678,1.915404448,19
ATM_813,Shopping Mall,Diebold,2010,Parts-Only,22-08-2022,1,83.88979449,3,511.9496171,4671,111.0661842,0.009294755,3.079109157,9
ATM_814,Shopping Mall,Diebold,2012,Parts-Only,21-12-2020,4,60.80383393,1,,1963,129.4742824,1.067165157,4.703821797,15
ATM_815,Bank Branch,NCR,2011,Full-Service,19-11-2010,0,37.51462149,3,435.3862462,17105,77.72419527,3.95920205,0.478742018,12
ATM_816,Bank Branch,Wincor Nixdorf,2019,Full-Service,17-09-2014,2,47.89183202,2,678.8735423,8168,103.2320571,4.47072716,1.440239322,2
ATM_817,,Diebold,2013,Full-Service,,0,,3,435.9457903,1362,84.56078709,0.566239465,3.08014423,
ATM_818,Standalone,Wincor Nixdorf,2003,Parts-Only,27-09-2000,1,44.32879143,6,693.4278864,15629,95.04532719,1.879368153,4.684212568,21
ATM_819,Bank Branch,Wincor Nixdorf,,Parts-Only,17-12-2013,3,48.43282435,4,693.6386729,14140,166.4130364,4.041994864,3.847507894,2
ATM_820,Standalone,Diebold,2017,Parts-Only,11-02-2005,5,66.95711404,2,647.2651241,18654,70.89758828,4.925138659,3.098364662,22
ATM_821,Airport,Diebold,2021,Self-Service,,4,41.9593157,,343.1595203,16012,112.6544708,0.683890371,2.922884154,22
ATM_822,Shopping Mall,Diebold,2016,Parts-Only,05-12-2006,3,79.82296275,0,,17731,96.98716839,4.421454784,4.812069404,
ATM_823,,Wincor Nixdorf,,Full-Service,23-05-2017,2,59.33144713,4,611.8056605,16916,66.19011143,1.852897811,0.047240167,7
ATM_824,,NCR,2011,Parts-Only,14-05-2014,3,32.70914039,3,516.2364007,14789,106.9482026,1.749937447,2.728661429,16
ATM_825,,NCR,2015,Self-Service,28-08-2009,5,40.44776175,3,386.1963464,7924,110.5721842,3.291015271,4.693693982,7
,Shopping Mall,Wincor Nixdorf,2017,Full-Service,11-01-2006,2,40.68266674,2,496.738704,5946,,3.243020396,2.845113944,7
ATM_827,Airport,Wincor Nixdorf,2001,Full-Service,13-10-2013,4,34.6523687,2,577.3763177,5120,116.0224644,4.407669447,3.618567496,0
ATM_828,Standalone,Diebold,2016,Self-Service,,8,38.182314,1,396.5027688,1586,68.32685476,4.703518465,0.219857833,11
,Bank Branch,NCR,,Self-Service,08-05-2001,1,34.45857063,1,298.3426071,,104.1126089,2.379502825,0.709600509,14
ATM_830,Bank Branch,Wincor Nixdorf,2023,Full-Service,22-11-2022,0,45.58737791,5,411.2705853,,109.5701256,3.669769203,4.711652784,14
,Standalone,Diebold,2020,Parts-Only,18-07-2016,1,75.88334558,2,468.3626663,7478,105.6315555,2.916201315,2.191339272,
ATM_832,Bank Branch,Diebold,,Parts-Only,,4,49.9849401,,364.1653161,15884,,1.578945842,3.205133725,15
ATM_833,Standalone,Wincor Nixdorf,2023,Self-Service,29-07-2021,3,57.66920362,0,260.4540581,16789,98.16003789,1.78786463,1.340517589,23
ATM_834,Bank Branch,NCR,2013,Self-Service,01-04-2004,2,33.9087279,5,594.3271888,11203,82.41645335,2.997764994,0.501006687,15
ATM_835,,Wincor Nixdorf,2021,Self-Service,09-12-2005,2,64.23433882,3,319.6588772,19903,,2.899123009,0.397993483,2
ATM_836,Standalone,,2015,Parts-Only,22-10-2011,1,42.92094774,5,,11801,95.04252602,,3.860049568,1
,,Wincor Nixdorf,2010,Self-Service,,0,57.23131796,2,452.1956538,16010,86.40678241,3.67733648,4.655094036,19
ATM_838,Airport,Wincor Nixdorf,2023,Full-Service,01-07-2008,2,,5,441.0499426,12190,99.55244559,0.383141458,4.718910127,9
ATM_839,Standalone,NCR,2006,Self-Service,26-12-2011,0,36.5464106,4,493.1474737,12249,90.07604939,1.830538211,2.996528618,15
ATM_840,Shopping Mall,Wincor Nixdorf,2012,Full-Service,14-10-2005,2,,,394.4538175,8253,99.01960375,3.783398711,3.845076227,14
ATM_841,Bank Branch,Wincor Nixdorf,2016,Full-Service,08-12-2004,1,35.084952,3,370.0921931,18535,75.86379859,3.660505358,2.368834991,
ATM_842,Bank Branch,Diebold,2000,Self-Service,01-08-2003,0,72.70469301,5,638.8642175,13341,108.5364804,3.063062634,4.165024511,21
ATM_843,Airport,Wincor Nixdorf,2004,Full-Service,04-06-2024,2,29.56391946,2,585.4828223,1368,113.9474534,2.896925673,2.072332382,16
ATM_844,Standalone,Diebold,2000,Parts-Only,11-07-2012,3,38.15221533,6,303.9869327,11165,,,4.01649953,5
ATM_845,Bank Branch,Wincor Nixdorf,2002,Self-Service,02-02-2006,,,3,538.6926558,8418,117.534428,1.963921777,0.997439593,22
ATM_846,Standalone,Wincor Nixdorf,2008,,14-06-2001,,,3,518.4848541,,81.37205476,0.123431005,2.079553049,0
ATM_847,Standalone,Wincor Nixdorf,2009,Full-Service,10-02-2016,1,33.24456018,3,639.6790079,8790,114.7001152,3.390017673,3.783853536,2
,Standalone,Diebold,2011,Parts-Only,15-08-2000,0,50.9096849,2,357.9371058,7564,86.16019031,2.623287889,1.984977854,14
,Shopping Mall,Wincor Nixdorf,2018,Self-Service,31-08-2017,0,,1,769.0749684,19738,,2.545884091,,3
ATM_850,Bank Branch,Wincor Nixdorf,2003,Self-Service,,3,,4,591.4104882,6893,83.80296518,2.311627364,2.550623248,15
ATM_851,Shopping Mall,Wincor Nixdorf,2019,Self-Service,23-06-2015,2,59.45620958,6,494.302777,5468,114.8258086,1.785549424,,0
ATM_852,Shopping Mall,NCR,2007,Parts-Only,15-01-2006,,65.23686773,,591.6290522,6034,,,3.920417636,2
ATM_853,Standalone,NCR,2007,Self-Service,22-12-2018,1,35.33584009,3,462.0963641,11214,,4.379209058,4.503076613,10
ATM_854,,NCR,2002,Parts-Only,10-12-2015,2,51.83701193,4,589.6962697,16563,82.08889988,4.350029561,4.082807205,5
ATM_855,Shopping Mall,NCR,2012,Self-Service,04-12-2003,3,49.73330007,3,468.5929131,4457,70.62239812,4.458457521,1.69524029,
ATM_856,Standalone,Diebold,2019,Full-Service,09-09-2006,2,43.38751292,,,11752,,,0.246649672,0
ATM_857,Shopping Mall,NCR,2020,Parts-Only,18-08-2002,3,50.07224305,,686.3947179,12805,80.62746298,,3.089482832,2
ATM_858,Bank Branch,Wincor Nixdorf,2017,Full-Service,01-06-2016,1,53.43402827,,526.7420747,11787,,4.472217822,1.813217708,20
ATM_859,Shopping Mall,Diebold,2004,Self-Service,,,43.82064093,6,426.1793945,14980,90.98731236,3.713740548,3.611730568,20
ATM_860,Airport,Wincor Nixdorf,2000,Parts-Only,12-10-2023,0,43.34882428,2,657.6502303,10958,122.3671981,1.276728014,,8
ATM_861,Standalone,Diebold,2012,,23-07-2021,2,78.68356161,,228.710887,4488,139.8527294,4.988916338,4.034558947,17
,Shopping Mall,NCR,2019,Full-Service,11-07-2014,4,71.99449731,1,656.0695681,8027,88.81746187,0.233417103,1.656463289,19
,,Wincor Nixdorf,2023,Self-Service,04-05-2012,3,51.17480402,3,670.9335446,3767,113.4062469,0.019030767,0.844479789,12
ATM_864,Airport,NCR,2002,Parts-Only,23-06-2010,1,70.88563566,4,680.4559327,3398,84.13200984,0.595781019,2.039557541,6
ATM_865,Standalone,Diebold,2021,Parts-Only,23-08-2013,1,56.893378,5,782.6654626,9234,109.8094919,1.371769694,0.341952102,17
ATM_866,Airport,Diebold,2000,Self-Service,25-07-2012,3,50.16503461,4,,18784,81.36605444,,3.08086615,16
ATM_867,Bank Branch,Diebold,,Parts-Only,11-09-2023,3,33.6849796,2,,18553,,,3.401091928,12
ATM_868,Shopping Mall,Diebold,2012,Parts-Only,29-08-2000,1,49.90438632,1,651.0713784,1735,75.41536494,0.622622329,3.894168313,16
ATM_869,Airport,NCR,,Parts-Only,,0,48.50620402,,805.0742635,12323,107.1860701,4.364272702,,13
ATM_870,,Diebold,2012,Parts-Only,,0,34.93793465,3,708.7806632,17732,102.1145233,4.806448085,2.668734991,
ATM_871,Shopping Mall,Diebold,2018,Full-Service,29-12-2017,,,4,366.3034495,13736,74.89874406,4.191940718,2.749099672,4
ATM_872,Standalone,Wincor Nixdorf,2019,Self-Service,02-09-2009,5,,1,596.8001084,14688,106.7477398,3.522117148,0.34557677,15
ATM_873,Airport,NCR,2022,Full-Service,28-08-2017,3,54.49607277,4,379.5732954,15261,140.0686831,0.078357835,,22
,Airport,Diebold,2023,Self-Service,15-03-2020,1,64.02754401,2,409.8103059,11461,110.4145101,3.945148691,0.460481673,22
ATM_875,Bank Branch,NCR,2001,Full-Service,,1,39.76153125,1,,9898,70.00759955,1.477891215,3.740101608,4
ATM_876,,NCR,2009,Full-Service,02-03-2017,2,47.73484695,2,391.9662008,14666,118.0124694,4.32621605,4.703857512,5
ATM_877,Shopping Mall,Wincor Nixdorf,2010,Parts-Only,01-03-2009,,59.44665606,1,796.5926515,7034,134.1863691,1.518501997,4.570913828,3
ATM_878,Standalone,Diebold,,Full-Service,04-01-2007,3,35.06231647,,559.1731195,2935,78.70701756,0.650496839,2.179978292,15
ATM_879,Bank Branch,Diebold,,Full-Service,29-09-2019,1,45.75623507,2,819.910686,3158,,3.631877624,,20
ATM_880,Bank Branch,Wincor Nixdorf,2017,Self-Service,03-11-2010,1,50.71620677,5,479.2756463,16276,102.3619519,1.399663222,2.173229325,22
ATM_881,Standalone,Diebold,2002,Parts-Only,02-09-2003,3,34.85301505,4,533.0641359,6954,,2.13764668,4.937993076,19
ATM_882,Bank Branch,NCR,2006,Self-Service,,2,54.04327049,4,402.0837682,2270,98.35615896,4.103368847,4.090353766,8
ATM_883,Airport,Diebold,2023,Parts-Only,03-11-2013,4,49.33242805,6,,12070,,,,3
ATM_884,Standalone,Diebold,2007,Parts-Only,19-01-2014,2,,5,465.3252799,15769,126.1017139,2.889945015,2.82893815,21
,Standalone,NCR,2013,Self-Service,09-03-2017,4,49.70727633,3,389.9039302,5594,102.148228,4.521121571,2.617615202,9
ATM_886,,Wincor Nixdorf,2013,,27-07-2008,0,,6,224.9953066,2085,118.8495602,1.431633016,3.599546147,10
ATM_887,Airport,NCR,2019,Full-Service,01-07-2019,1,,,456.7402765,11842,,4.724508837,2.224734515,13
ATM_888,,Wincor Nixdorf,2010,Parts-Only,15-04-2024,2,63.56355628,2,521.0092122,2022,58.85267383,3.139605177,2.102874955,10
ATM_889,Standalone,Wincor Nixdorf,2016,Self-Service,13-01-2002,0,44.59339047,2,743.9108553,,82.52169048,4.474371205,1.756677361,13
ATM_890,Bank Branch,Diebold,2012,,11-01-2023,3,,1,252.4520258,,61.27603138,2.541705613,4.748668435,1
ATM_891,Standalone,Wincor Nixdorf,2006,Self-Service,26-01-2002,2,53.41662646,0,358.7428302,7756,91.44534453,3.444986682,0.819700351,10
ATM_892,Standalone,NCR,,Full-Service,10-07-2022,1,50.39758342,5,621.3868768,19766,104.882258,4.969535836,4.77319324,2
ATM_893,,Diebold,,Self-Service,04-07-2014,1,62.88368382,1,63.87135347,4499,75.77347553,2.347732136,1.814536719,2
ATM_894,,,2018,Full-Service,16-09-2004,1,,2,588.9315267,11875,87.76690744,2.522632392,1.545674285,17
ATM_895,Standalone,NCR,2023,,04-01-2022,2,75.16032189,6,648.3505732,,79.00770142,2.725743921,0.552107325,4
ATM_896,Bank Branch,Wincor Nixdorf,2008,Self-Service,,1,50.14629676,2,,13393,144.5279587,4.961388151,4.429782589,7
ATM_897,Airport,NCR,2019,Parts-Only,17-10-2021,3,56.01553479,1,354.5819203,14905,88.40008296,3.815717938,3.371224674,14
ATM_898,Bank Branch,Diebold,2008,Self-Service,28-09-2008,,25.96257747,,444.3097475,9091,106.7217844,0.830285045,4.527834806,15
,Standalone,Diebold,2005,Self-Service,20-10-2012,2,66.02726055,2,696.1380299,17996,147.4532345,,3.192057039,1
ATM_900,Bank Branch,NCR,,,25-02-2004,3,70.68178457,3,456.1789409,19572,88.53571742,4.313058363,,23
ATM_901,Shopping Mall,Wincor Nixdorf,2018,Self-Service,30-06-2013,1,,1,3384.399714,,86.12447881,3.126910983,0.913709343,3
ATM_902,Bank Branch,NCR,2014,Full-Service,13-04-2000,0,65.81452664,,322.9784967,12649,69.8884031,1.577735598,2.973350707,10
ATM_903,Shopping Mall,NCR,2019,Parts-Only,06-10-2004,1,61.57129568,8,533.0213932,19092,98.23891756,4.714322147,4.073119439,23
ATM_904,Bank Branch,NCR,2010,Self-Service,06-01-2009,1,44.33235344,3,438.7071351,16780,82.30688048,0.197790191,4.803286587,21
ATM_905,Bank Branch,NCR,2005,Parts-Only,29-08-2017,0,57.85028853,6,468.2170858,15534,83.05007709,0.046106642,0.555034534,
ATM_906,Standalone,NCR,2017,Full-Service,16-08-2006,1,47.73713513,2,488.8935429,14572,103.1795626,0.564553436,4.149152621,1
ATM_907,Shopping Mall,NCR,2004,Parts-Only,08-03-2003,2,25.33231161,6,302.2306748,14534,81.12329608,1.034928722,1.608326556,1
ATM_908,Standalone,NCR,2006,Self-Service,13-01-2000,4,54.70869799,,201.1721214,5143,80.08469391,,,0
ATM_909,Standalone,Wincor Nixdorf,2012,Parts-Only,28-05-2003,2,41.34571298,3,602.4624368,6588,44.75515325,4.293416061,,17
ATM_910,Shopping Mall,Wincor Nixdorf,2021,Parts-Only,27-11-2009,3,68.73808464,,504.0201028,1334,102.9679471,2.673887628,4.718451555,12
ATM_911,Standalone,Wincor Nixdorf,2016,Self-Service,20-07-2009,1,64.86885128,2,599.8915137,6416,,2.610895277,0.182156823,16
ATM_912,Shopping Mall,NCR,2012,,31-07-2000,1,53.23335111,2,684.501652,15261,149.841177,4.867775422,,16
ATM_913,Standalone,Wincor Nixdorf,2008,Self-Service,14-06-2009,,57.04432959,3,445.8636077,2448,140.5172608,2.725249828,2.689948452,6
ATM_914,Standalone,Wincor Nixdorf,2023,Parts-Only,,1,34.19698023,,,17725,104.2966315,4.698360823,0.717024114,21
ATM_915,Bank Branch,NCR,2012,,01-10-2017,5,54.10296864,0,359.6457988,3313,115.0813248,1.125055853,2.758005934,17
ATM_916,,Wincor Nixdorf,2010,Self-Service,24-11-2003,2,47.91523308,0,304.2597014,15801,113.641915,4.802957447,1.258763873,
,Standalone,NCR,,Self-Service,29-07-2023,3,56.06368164,2,484.9596008,2874,34.20686437,2.668838183,0.422391442,6
ATM_918,Standalone,NCR,2003,Self-Service,24-07-2017,,50.60300894,6,691.650721,2898,114.401959,1.37040725,4.927264752,13
ATM_919,Airport,Diebold,2013,,26-01-2022,1,37.05072389,5,633.1785171,14677,,0.489777295,,12
ATM_920,Shopping Mall,Diebold,2011,Parts-Only,30-06-2014,2,33.22616208,3,742.2783451,3254,80.66959403,3.588888329,2.369424494,
ATM_921,,NCR,2016,Parts-Only,05-12-2017,2,58.99686799,2,662.2471201,4621,90.69835957,3.299187929,1.741914547,7
ATM_922,Shopping Mall,Diebold,2019,Full-Service,13-04-2024,,63.25716527,2,662.9643045,11335,118.7094761,3.688193462,0.39384291,21
ATM_923,Standalone,Diebold,2018,Full-Service,03-09-2012,2,74.53262476,3,508.272065,12471,106.7111607,1.469265075,3.799239492,
ATM_924,Standalone,Diebold,2002,Full-Service,11-11-2015,,60.62904847,4,531.6233054,11273,132.8568287,,1.403025131,2
ATM_925,Airport,NCR,2016,Parts-Only,,2,55.70084694,1,412.0991599,7895,107.8385314,2.412415879,3.069631177,16
ATM_926,Standalone,Wincor Nixdorf,2011,Self-Service,20-09-2007,2,69.24444462,5,165.3777839,9104,84.56326064,1.188106748,4.928205111,5
ATM_927,Bank Branch,,2023,Parts-Only,18-09-2014,3,27.47109733,2,552.7381105,3415,74.25293935,3.818957702,1.692940007,21
ATM_928,Airport,Diebold,2003,Parts-Only,11-08-2023,4,40.10374518,3,437.7235388,17594,88.61979882,2.365481148,4.106817977,20
ATM_929,Airport,Wincor Nixdorf,2004,Self-Service,23-05-2020,3,43.32406684,2,713.9319144,2984,92.0065629,4.738453793,4.686287988,21
ATM_930,Standalone,Diebold,2014,Self-Service,07-12-2015,,46.97476386,1,,7245,87.49347906,3.264034218,3.727813813,8
ATM_931,Shopping Mall,NCR,2016,Parts-Only,04-11-2006,2,59.31224853,2,392.8578102,15078,79.55760231,1.646369991,4.050322904,23
ATM_932,Shopping Mall,Diebold,2018,Parts-Only,13-02-2013,1,27.79728932,6,539.5280243,7557,144.641426,0.933857106,2.083298194,12
ATM_933,Bank Branch,NCR,2003,Full-Service,06-02-2007,2,54.62675988,3,623.4379584,10888,119.2891061,3.463577766,4.926559364,2
ATM_934,Standalone,Diebold,2020,Parts-Only,12-06-2018,2,61.98134248,3,420.2946555,16319,117.7571448,1.710863945,2.319737002,4
ATM_935,Bank Branch,Wincor Nixdorf,2002,Full-Service,23-11-2021,3,,2,453.5556012,19856,74.79011647,0.986057985,3.017473767,18
ATM_936,Airport,,2007,Self-Service,30-09-2002,1,,1,376.7652073,10291,97.93385143,2.67193305,0.113521411,20
ATM_937,Shopping Mall,NCR,,Full-Service,,1,366.9492768,3,302.6615411,,112.8785276,1.564632433,4.893769893,4
ATM_938,Standalone,Diebold,2011,Parts-Only,26-04-2003,4,64.69896372,5,598.4112692,15077,108.7943006,2.863021064,4.14764136,17
ATM_939,Airport,NCR,2020,,09-08-2004,0,80.96599406,6,431.2352989,3665,100.1153245,4.864477349,,4
ATM_940,Airport,Wincor Nixdorf,2006,Self-Service,04-06-2015,,51.96703363,2,280.5836672,,,1.519958496,4.134964443,22
,Airport,Diebold,2008,Full-Service,21-01-2008,2,52.22702001,3,463.8082103,8936,90.2629684,,4.128651735,10
ATM_942,,Wincor Nixdorf,2023,Full-Service,22-05-2008,,42.31094978,2,272.1506466,6539,109.2904106,3.677964469,3.621786004,23
ATM_943,Bank Branch,NCR,2013,Full-Service,17-04-2006,2,64.33032314,5,,,79.56793906,0.521633931,4.05411338,6
ATM_944,Shopping Mall,NCR,2000,,16-03-2007,2,86.75550961,5,417.6942791,17152,99.48635612,4.660246389,4.778455771,1
ATM_945,,,2022,Full-Service,14-11-2023,1,67.72274821,3,600.8858545,1615,87.84653329,0.855965761,1.963257488,2
ATM_946,Standalone,Wincor Nixdorf,2002,Full-Service,03-07-2004,0,60.16830755,1,536.6184513,8617,129.9221143,3.778994553,,9
ATM_947,Airport,Diebold,2004,Full-Service,16-11-2004,0,3.308847369,7,,18647,133.6322865,3.011516029,3.853025218,14
ATM_948,Shopping Mall,NCR,2006,Full-Service,18-10-2013,2,41.8615936,2,892.2133898,17373,126.9699378,0.718410997,1.826369281,22
ATM_949,Shopping Mall,Wincor Nixdorf,2003,Full-Service,25-03-2009,1,57.38894065,3,579.3850463,15442,100.8791845,2.658027994,1.881857322,15
ATM_950,Shopping Mall,NCR,2005,Full-Service,20-12-2006,2,,3,383.4117416,3059,100.9385657,1.366725215,3.343650027,0
ATM_951,Shopping Mall,Diebold,2018,,03-07-2017,4,19.62601141,3,278.0682782,2442,130.8361564,0.300846277,2.366876601,18
ATM_952,Bank Branch,Diebold,2021,Full-Service,14-09-2006,2,50.14502301,5,583.3502672,,99.89058524,,0.640815752,2
ATM_953,Bank Branch,Wincor Nixdorf,2013,Full-Service,07-07-2007,0,,6,600.4220354,19128,94.70153071,4.55756622,4.686484297,11
,Shopping Mall,,2011,,07-07-2000,3,41.57997202,2,523.8002194,7326,89.3745022,2.230840995,4.561869399,9
ATM_955,Airport,Diebold,2011,Self-Service,02-06-2020,0,49.81218704,4,495.8850254,6259,81.35977575,4.512238092,,
ATM_956,Bank Branch,NCR,2003,Self-Service,14-06-2020,2,80.50976278,1,571.0651935,6504,61.30573747,,3.848389608,21
ATM_957,Airport,Diebold,2019,,27-11-2018,3,85.25592792,4,726.3984033,7093,99.91412594,0.195459156,3.360021804,7
ATM_958,Airport,NCR,2003,Self-Service,25-01-2024,3,42.9695512,2,599.9094572,4420,122.9909717,1.93220993,2.56603701,23
ATM_959,,NCR,2014,Self-Service,12-01-2013,1,37.33872949,3,462.9934088,18701,116.3164012,3.10130129,1.116835839,6
ATM_960,,Wincor Nixdorf,2009,Full-Service,10-09-2020,0,35.74844496,3,382.3843862,15694,94.54043387,,4.045622784,5
,Shopping Mall,Wincor Nixdorf,2011,Full-Service,14-03-2020,1,65.93909526,2,537.437954,,,4.929164775,3.492765888,22
,Standalone,NCR,2018,Full-Service,09-10-2013,1,40.33091353,3,531.3907857,19435,88.80822962,1.102749085,1.225232199,
,,Wincor Nixdorf,2000,Self-Service,17-07-2003,,,5,458.5668872,6788,76.88475895,3.65899235,4.582493522,14
ATM_964,Shopping Mall,,2006,Parts-Only,,4,40.72836223,2,594.759126,11331,88.13648343,2.622501953,0.515403912,18
ATM_965,,Diebold,2023,Full-Service,21-09-2003,1,51.37008028,1,610.6892568,2028,102.9741032,4.238919043,3.637871116,
ATM_966,Bank Branch,Diebold,2014,,18-07-2020,,,1,820.9946577,8295,87.64647535,4.455536375,1.826407522,18
ATM_967,Shopping Mall,NCR,,Parts-Only,06-03-2007,2,46.14512504,,521.3059546,2919,115.7053287,0.717996053,1.370149604,23
ATM_968,Airport,Diebold,2017,,16-08-2002,2,39.15684686,9,399.8562212,12073,97.65366127,3.624844548,4.808691196,22
ATM_969,Bank Branch,NCR,2018,Self-Service,13-03-2015,3,67.00125056,5,394.7459851,9849,122.4397488,4.732256098,2.259270859,6
ATM_970,Shopping Mall,NCR,2014,Full-Service,14-10-2003,,75.73286165,2,712.4771065,4691,106.6396075,1.316424862,,1
ATM_971,Standalone,,2010,Self-Service,28-12-2018,0,31.45018799,6,659.5710907,16823,94.85531621,4.973371123,1.463205562,2
ATM_972,Airport,Wincor Nixdorf,2006,Self-Service,27-01-2022,0,,,437.0173324,3354,89.65396535,2.751004739,1.906840989,10
ATM_973,,,2006,Parts-Only,07-07-2002,1,57.74170711,,329.670773,8355,90.7087024,3.247722691,,3
ATM_974,Airport,NCR,2002,Parts-Only,12-09-2010,3,32.42012672,,,2384,112.1199085,2.088876582,4.128301179,15
ATM_975,Bank Branch,Diebold,2022,Full-Service,14-07-2022,2,49.98019545,4,791.6684916,6159,118.739599,3.72485132,2.737987045,22
ATM_976,,Diebold,2004,,05-07-2006,3,31.01883619,3,604.0677027,3858,102.0252684,0.248021794,4.847906959,13
ATM_977,Standalone,NCR,2011,,18-11-2004,5,65.79409544,3,,17333,,0.584511698,,5
ATM_978,Airport,NCR,2020,Full-Service,26-12-2010,,43.0133815,3,519.770417,2924,132.6749889,3.153937552,1.583240802,11
ATM_979,Shopping Mall,Diebold,2022,Parts-Only,15-04-2009,2,49.70516115,3,297.3849701,5953,118.0293529,,4.097858414,11
ATM_980,Shopping Mall,Diebold,,Self-Service,07-01-2004,3,23.29503343,1,387.4790423,15969,,0.686009996,0.969744998,16
ATM_981,Airport,Wincor Nixdorf,2008,,15-02-2012,0,,3,506.2122525,4474,114.503886,1.63425532,,22
ATM_982,Shopping Mall,Diebold,2004,Self-Service,19-05-2012,1,55.7426562,4,309.8734211,17230,122.0889168,4.620399385,3.745224372,18
ATM_983,Standalone,Diebold,2012,Parts-Only,21-06-2011,2,44.27143347,1,307.5467926,5629,85.34472826,4.530167288,2.868109665,21
ATM_984,,Wincor Nixdorf,2022,Self-Service,22-02-2016,4,37.08191654,5,595.481308,1782,125.1526607,0.783501769,0.940264704,11
ATM_985,Bank Branch,NCR,2009,Self-Service,12-03-2012,2,56.92857965,2,554.0795152,5265,136.6807855,0.096501065,0.311283938,6
ATM_986,Airport,Diebold,2018,Full-Service,24-05-2003,5,29.21910575,,441.7752655,5037,84.411812,3.73766052,0.248727473,
ATM_987,Standalone,Wincor Nixdorf,2021,,20-11-2018,2,50.64929146,,497.6111977,5722,97.00159493,2.305975643,1.62161946,14
,Airport,Diebold,2015,Full-Service,28-02-2024,3,65.73169876,4,,8279,77.70020618,0.859063235,3.534978917,20
ATM_989,Shopping Mall,Wincor Nixdorf,2019,,15-01-2004,1,37.37053295,2,681.8819501,4575,104.6525816,2.914660838,1.387124826,
ATM_990,Bank Branch,Wincor Nixdorf,2003,Parts-Only,29-05-2009,3,64.58709107,3,250.5537288,13773,66.87784976,,3.355622145,7
ATM_991,Bank Branch,NCR,2003,Self-Service,31-01-2000,2,51.79459298,3,275.5737763,11869,151.3241133,3.064250134,1.69826445,6
ATM_992,Airport,Diebold,2017,Full-Service,11-10-2006,0,44.79674408,,461.4133769,9733,115.263128,4.741262741,2.45652704,16
,Shopping Mall,NCR,2012,Parts-Only,05-04-2008,0,38.87724774,4,579.9111472,12086,103.5277646,,4.905334609,6
ATM_994,Standalone,Diebold,2016,Full-Service,03-12-2022,0,45.7028316,,,10072,124.8582404,2.508395579,0.578109571,13
ATM_995,Shopping Mall,,2021,Full-Service,01-10-2013,3,25.94553549,2,,3066,128.7743192,1.836651419,,18
ATM_996,,Diebold,2003,Self-Service,03-09-2011,1,42.51222984,2,,,91.41872756,3.6607861,2.046022386,
ATM_997,Airport,Wincor Nixdorf,2012,Self-Service,18-08-2014,1,34.87273576,,691.610995,16783,101.9513296,0.871381356,4.642120332,20
,,Diebold,2006,Full-Service,13-07-2019,1,,5,112.7324141,17981,104.07355,,2.084785864,17
ATM_999,Airport,Diebold,2012,,07-11-2016,3,85.16458466,3,508.4907144,9789,74.22084573,0.495911177,3.59578302,1
ATM_1000,Standalone,NCR,2018,Parts-Only,29-11-2022,3,36.54144694,3,279.5076477,11720,122.8913063,3.901790574,2.897018574,21
