Customer_ID,Year,Customer_Satisfaction_Score,Net_Promoter_Score,Customer_Feedback_Volume,Service_Interaction_Quality,Response_Time_Minutes,Resolution_Time_Minutes,Repeat_Purchase_Rate,Customer_Loyalty_Metric,Customer_Age,Customer_Gender,Customer_Income,Customer_Region,Issue_Category
1509,2017,1,7,3,3,46,232,68,5,71,Female,60000,East,Service
1510,2013,2,86,1,5,29,114,33,8,43,Female,60000,Midwest,Service
1511,2019,7,-6,2,3,37,59,93,9,79,Female,60000,North,Technical
1512,2018,4,21,8,2,37,495,35,4,38,Other,50000,North,Billing
1513,2011,8,-90,1,1,19,128,63,9,78,Female,60000,Midwest,Service
1514,2006,3,-33,7,2,20,219,63,2,41,Female,80000,Midwest,Service
1515,2011,6,22,5,5,48,41,96,5,32,Female,50000,North,Service
1516,2010,9,95,3,3,42,59,44,2,48,Female,60000,North,Technical
1517,2021,1,12,5,2,10,67,46,5,49,Female,60000,Midwest,Service
1518,2006,1,-3,5,3,48,323,47,5,29,Female,60000,South,Billing
1519,2007,8,-8,2,5,29,389,48,2,22,Male,30000,South,Technical
1520,2013,3,-79,8,1,19,209,98,7,24,Female,60000,Midwest,Billing
1521,2009,5,6,9,2,8,141,53,8,39,Male,60000,East,Service
1522,2013,1,71,3,3,8,473,77,2,44,Other,40000,North,Service
1523,2012,5,26,2,1,34,50,63,7,32,Female,60000,Midwest,Service
1524,2016,6,33,7,1,38,174,44,4,48,Female,30000,South,Technical
1525,2008,8,69,5,3,31,528,63,1,62,Female,60000,Midwest,Service
1526,2017,5,-76,5,5,35,322,73,3,74,Female,60000,Midwest,Technical
1527,2019,3,6,5,1,36,322,56,1,52,Male,60000,Midwest,Billing
1528,2015,10,-16,5,3,31,450,93,5,43,Male,40000,East,Service
1529,2013,9,-46,5,4,43,345,70,8,40,Other,60000,Midwest,Billing
1530,2007,4,43,4,5,56,322,97,1,30,Female,60000,South,Service
1531,2018,4,6,6,4,13,232,34,9,43,Female,60000,South,Billing
1532,2013,7,41,4,1,45,525,82,3,20,Other,60000,North,Technical
1533,2014,2,66,2,5,12,497,37,5,46,Male,90000,West,Technical
1534,2014,8,55,9,3,18,414,51,9,19,Male,80000,East,Service
1535,2016,6,78,2,1,37,343,36,5,45,Other,90000,East,Service
1536,2013,3,18,9,5,27,284,51,9,40,Female,30000,West,Technical
1537,2005,9,76,6,5,25,52,75,10,53,Male,60000,Midwest,Technical
1538,2009,5,-92,9,4,59,368,59,8,66,Female,70000,Midwest,Billing
1539,2012,8,85,9,1,16,522,45,7,23,Male,90000,Midwest,Billing
1540,2015,7,72,5,3,6,322,34,1,28,Female,60000,South,Technical
1541,2016,8,49,1,3,17,395,96,4,55,Male,60000,Midwest,Service
1542,2005,7,6,1,1,8,401,52,9,71,Female,30000,East,Technical
1543,2015,3,96,3,1,24,248,90,10,51,Other,90000,West,Technical
1544,2009,2,96,5,2,54,504,34,8,34,Male,60000,North,Billing
1545,2019,7,-59,3,4,55,452,52,4,48,Other,60000,North,Service
1546,2009,3,-48,9,1,52,385,54,1,61,Male,90000,South,Service
1547,2013,3,86,9,1,18,489,37,10,63,Male,60000,East,Billing
1548,2009,2,-27,3,2,34,532,50,4,51,Male,40000,Midwest,Technical
1549,2021,4,-62,3,2,31,56,31,3,39,Female,30000,East,Service
1550,2021,8,21,5,5,12,252,51,6,48,Male,70000,Midwest,Service
1551,2016,1,-86,2,3,16,177,97,5,77,Other,30000,North,Billing
1552,2019,1,98,6,4,45,453,93,5,71,Female,60000,East,Service
1553,2019,5,6,7,5,42,380,48,2,46,Female,70000,North,Service
1554,2010,5,22,9,1,30,215,82,3,22,Male,60000,Midwest,Billing
1555,2013,1,10,6,2,54,444,81,5,27,Female,60000,West,Service
1556,2022,6,30,3,3,6,322,76,2,27,Male,80000,North,Technical
1557,2013,5,-18,5,5,59,322,83,4,70,Other,40000,Midwest,Service
1558,2013,5,6,4,3,44,322,63,2,26,Female,60000,Midwest,Service
1559,2013,9,-9,5,2,18,108,63,9,79,Female,50000,East,Billing
1560,2009,5,-72,8,3,10,573,63,3,38,Other,30000,North,Service
1561,2005,6,-66,8,5,31,479,92,10,30,Other,70000,South,Billing
1562,2013,8,-95,6,3,44,503,68,10,27,Female,60000,Midwest,Technical
1563,2010,5,39,1,2,35,171,48,6,55,Female,60000,Midwest,Service
1564,2009,2,10,8,1,21,280,60,5,28,Other,60000,Midwest,Service
1565,2009,9,-63,8,5,29,323,53,10,21,Female,60000,West,Billing
1566,2013,3,-24,2,1,36,165,98,3,75,Other,60000,Midwest,Service
1567,2021,5,-8,5,2,16,513,63,8,63,Female,50000,Midwest,Service
1568,2018,5,46,2,5,53,341,62,5,48,Other,60000,Midwest,Billing
1569,2016,5,-34,4,5,17,584,88,5,48,Female,90000,Midwest,Service
1570,2013,7,35,7,1,31,75,62,2,66,Male,50000,Midwest,Technical
1571,2022,4,-93,9,4,48,265,61,7,69,Female,70000,North,Service
1572,2015,1,6,8,1,52,322,88,9,51,Male,60000,North,Technical
1573,2006,4,-17,9,1,29,322,70,7,59,Male,90000,West,Service
1574,2013,6,74,8,4,31,113,41,3,52,Male,50000,East,Billing
1575,2011,7,31,5,2,41,572,40,7,56,Female,80000,Midwest,Service
1576,2019,5,78,7,2,29,190,48,5,56,Female,90000,Midwest,Billing
1577,2015,7,-16,2,5,20,457,83,5,50,Male,80000,East,Billing
1578,2022,3,94,5,3,42,100,86,3,25,Other,70000,North,Service
1579,2016,6,-56,4,3,47,549,71,5,49,Female,60000,Midwest,Service
1580,2010,8,35,1,5,53,81,100,6,72,Female,40000,East,Service
1581,2017,4,-14,5,3,27,74,60,3,48,Female,60000,Midwest,Technical
1582,2020,8,-85,5,1,31,322,81,4,48,Female,80000,Midwest,Technical
1583,2013,2,-24,9,1,10,494,31,5,63,Male,60000,East,Technical
1584,2014,10,94,8,3,29,579,67,3,31,Other,70000,Midwest,Service
1585,2013,9,-92,2,4,27,409,61,4,51,Female,50000,South,Billing
1586,2022,9,-41,5,5,47,507,39,5,25,Female,30000,North,Service
1587,2013,5,-23,2,5,16,291,63,2,68,Other,50000,West,Technical
1588,2012,10,-24,7,3,17,208,49,10,59,Male,60000,West,Service
1589,2010,10,-30,4,1,40,386,49,9,24,Female,60000,South,Service
1590,2009,1,6,5,3,43,448,38,10,48,Female,50000,East,Billing
1591,2019,5,-30,5,5,38,230,44,5,71,Female,40000,Midwest,Billing
1592,2019,6,1,3,3,10,42,92,6,38,Female,70000,South,Service
1593,2006,10,68,2,1,42,472,50,10,64,Male,80000,Midwest,Billing
1594,2005,5,-79,7,3,54,315,63,3,49,Other,60000,Midwest,Technical
1595,2015,9,51,5,1,56,287,64,2,28,Male,70000,North,Technical
1596,2014,5,12,1,3,44,599,97,7,75,Female,70000,Midwest,Billing
1597,2022,2,6,1,3,12,577,77,8,31,Female,80000,Midwest,Service
1598,2022,10,6,9,2,12,519,91,10,28,Female,90000,Midwest,Billing
1599,2013,4,-91,5,2,44,527,64,1,19,Other,50000,East,Service
1600,2012,9,9,1,5,37,362,99,6,51,Male,30000,West,Service
1601,2019,1,99,7,5,38,591,50,5,78,Male,90000,West,Technical
1602,2012,1,83,5,5,48,61,68,9,61,Female,60000,South,Service
1603,2021,5,12,1,5,31,72,63,3,64,Male,80000,South,Service
1604,2016,3,6,4,3,40,380,44,2,34,Female,40000,South,Technical
1605,2012,10,-89,3,2,39,322,63,5,31,Male,40000,East,Technical
1606,2018,5,-12,5,4,50,322,95,10,42,Other,30000,South,Billing
1607,2008,9,87,7,2,26,299,85,1,65,Other,30000,South,Billing
1608,2013,3,53,8,2,27,322,78,6,44,Male,50000,Midwest,Service
1609,2005,2,11,2,1,44,48,30,9,25,Other,60000,Midwest,Technical
1610,2020,8,-23,7,5,49,376,94,10,73,Other,60000,North,Service
1611,2018,10,68,1,3,59,66,57,9,34,Other,60000,North,Service
1612,2020,6,63,7,5,55,121,49,7,22,Female,80000,Midwest,Technical
1613,2009,6,20,8,1,26,214,63,7,29,Male,60000,Midwest,Technical
1614,2013,10,6,2,3,9,57,94,8,48,Male,30000,West,Technical
1615,2006,7,70,9,3,35,577,80,10,35,Female,30000,Midwest,Technical
1616,2022,5,33,1,4,17,401,72,2,43,Female,60000,North,Service
1617,2010,6,96,6,3,32,559,78,6,48,Female,80000,East,Service
1618,2013,4,70,1,3,24,374,54,5,54,Male,60000,Midwest,Service
1619,2005,9,-76,3,5,37,448,70,5,23,Female,40000,South,Technical
1620,2013,6,6,6,3,20,225,100,3,58,Other,60000,East,Billing
1621,2020,4,89,3,3,33,107,63,3,32,Female,60000,West,Service
1622,2017,3,40,8,3,27,196,90,6,59,Other,90000,Midwest,Billing
1623,2013,4,-58,5,1,28,322,41,10,66,Female,60000,Midwest,Billing
1624,2017,5,-23,5,4,38,293,98,5,78,Other,80000,South,Billing
1625,2013,2,6,4,1,11,501,43,7,43,Male,60000,Midwest,Technical
1626,2015,5,45,9,5,42,237,63,1,68,Male,50000,East,Service
1627,2008,2,-42,4,2,31,300,63,3,29,Male,90000,Midwest,Service
1628,2006,6,87,8,4,8,292,90,1,58,Male,80000,South,Service
1629,2013,3,-38,5,1,38,535,64,10,64,Female,90000,West,Technical
1630,2018,5,84,1,3,46,322,94,3,31,Female,90000,Midwest,Service
1631,2008,10,-9,7,3,26,553,88,5,18,Male,60000,North,Billing
1632,2010,5,6,3,4,31,341,65,9,34,Male,40000,East,Technical
1633,2010,5,-45,5,3,54,203,48,3,50,Female,90000,Midwest,Technical
1634,2006,6,54,3,1,46,460,63,10,72,Male,50000,Midwest,Technical
1635,2022,9,59,5,1,27,492,98,10,46,Other,50000,Midwest,Technical
1636,2017,4,10,5,3,58,130,48,9,70,Female,80000,East,Billing
1637,2013,2,36,2,3,19,45,68,5,71,Female,70000,West,Service
1638,2017,4,-33,4,5,35,322,98,6,62,Female,60000,Midwest,Billing
1639,2015,1,-55,1,2,13,273,81,9,48,Other,30000,North,Technical
1640,2005,3,-34,9,4,47,377,41,5,79,Female,40000,East,Technical
1641,2011,10,53,6,1,57,278,76,10,48,Female,40000,Midwest,Service
1642,2019,9,6,8,4,29,134,65,2,47,Other,60000,Midwest,Service
1643,2005,10,-95,4,3,31,316,92,5,30,Male,60000,Midwest,Service
1644,2016,5,-77,9,1,53,198,80,1,33,Other,80000,East,Billing
1645,2011,5,75,2,5,31,449,72,5,19,Female,30000,Midwest,Service
1646,2019,3,-7,9,5,13,76,63,10,62,Female,90000,Midwest,Technical
1647,2013,5,72,5,3,31,72,78,10,35,Female,60000,Midwest,Technical
1648,2021,5,6,6,4,52,350,47,9,52,Male,80000,East,Technical
1649,2013,6,96,3,4,42,250,90,6,62,Male,40000,North,Billing
1650,2007,4,-76,4,3,26,542,86,9,36,Male,60000,East,Service
1651,2016,2,47,5,3,47,470,34,3,30,Other,90000,Midwest,Service
1652,2010,9,6,7,3,27,173,53,5,68,Female,60000,Midwest,Service
1653,2015,1,6,1,3,53,57,63,6,21,Other,60000,Midwest,Service
1654,2007,1,10,7,5,8,582,88,4,36,Other,60000,South,Technical
1655,2012,4,-19,1,5,33,196,67,1,67,Female,60000,North,Service
1656,2018,7,-35,5,4,19,278,62,7,42,Male,30000,Midwest,Service
1657,2018,1,-56,5,2,5,386,39,5,55,Female,40000,Midwest,Technical
1658,2014,9,13,2,3,31,140,66,8,68,Other,80000,Midwest,Technical
1659,2006,5,74,9,3,34,263,40,9,74,Other,60000,North,Billing
1660,2018,3,-38,6,2,33,53,53,5,48,Male,60000,North,Service
1661,2013,1,-25,7,2,24,55,100,8,53,Other,70000,Midwest,Billing
1662,2007,10,13,8,3,37,410,50,1,21,Other,60000,Midwest,Service
1663,2012,4,10,1,5,45,375,49,1,73,Female,60000,West,Billing
1664,2020,9,82,8,3,48,407,39,7,48,Male,70000,Midwest,Service
1665,2006,10,46,4,3,40,551,76,5,24,Female,60000,North,Service
1666,2010,6,-66,5,2,26,46,76,5,75,Female,80000,East,Billing
1667,2016,6,-48,6,3,17,274,44,5,72,Female,70000,East,Service
1668,2009,5,-75,9,3,11,568,73,9,75,Other,40000,North,Billing
1669,2006,10,-87,4,1,12,231,91,1,33,Other,40000,North,Billing
1670,2020,2,17,2,3,32,277,35,5,76,Male,70000,West,Service
1671,2009,6,-56,2,2,49,147,95,2,65,Other,50000,Midwest,Service
1672,2019,2,71,5,3,47,38,33,5,22,Male,60000,North,Billing
1673,2016,3,6,9,1,13,52,52,6,64,Female,50000,East,Technical
1674,2008,4,6,5,3,31,269,42,10,40,Female,30000,South,Billing
1675,2019,5,70,8,3,20,56,60,2,53,Other,30000,North,Technical
1676,2015,9,18,4,4,14,110,45,3,49,Other,40000,West,Technical
1677,2013,4,50,6,4,15,228,70,4,41,Female,80000,South,Billing
1678,2010,9,6,6,3,35,584,30,5,42,Female,60000,West,Billing
1679,2018,10,-82,3,1,16,121,41,8,62,Female,80000,South,Billing
1680,2022,3,-19,5,2,35,113,85,2,45,Other,40000,North,Service
1681,2016,5,-25,3,3,18,329,79,8,36,Female,60000,East,Billing
1682,2015,1,82,1,5,55,325,63,9,24,Other,80000,South,Billing
1683,2017,9,-9,7,5,48,483,95,7,61,Other,60000,Midwest,Service
1684,2015,9,87,4,2,36,322,65,1,75,Female,40000,Midwest,Service
1685,2020,10,86,7,3,54,88,67,6,58,Female,90000,West,Service
1686,2019,2,-68,5,3,57,322,51,8,48,Female,90000,South,Billing
1687,2019,4,46,5,4,21,322,90,5,19,Female,60000,West,Billing
1688,2008,8,-100,5,4,39,371,79,2,33,Other,40000,East,Billing
1689,2015,5,22,2,5,5,91,88,5,56,Other,60000,West,Technical
1690,2019,1,79,5,2,33,458,49,8,48,Other,60000,West,Service
1691,2008,5,25,4,3,55,285,63,2,35,Male,50000,Midwest,Service
1692,2017,7,76,5,2,8,376,44,1,56,Female,40000,West,Technical
1693,2006,4,-64,4,1,27,555,63,4,18,Other,50000,South,Technical
1694,2018,1,53,6,2,32,333,32,4,20,Other,70000,West,Technical
1695,2008,9,-2,2,1,20,274,34,9,38,Other,90000,North,Service
1696,2020,5,-3,6,4,16,441,85,3,79,Female,40000,West,Service
1697,2018,5,26,7,4,57,246,60,4,77,Female,30000,North,Technical
1698,2019,5,67,3,5,31,545,64,3,47,Female,60000,Midwest,Billing
1699,2007,2,6,8,3,49,503,100,2,48,Female,30000,West,Service
1700,2012,3,6,2,2,21,65,99,4,39,Female,50000,Midwest,Technical
1701,2020,5,-24,8,1,44,207,55,8,64,Other,60000,West,Billing
1702,2014,1,25,5,4,17,416,30,1,78,Male,30000,South,Billing
1703,2008,2,-14,2,1,56,46,36,8,74,Female,30000,North,Service
1704,2022,7,100,7,4,31,77,65,8,42,Female,30000,Midwest,Billing
1705,2013,10,49,2,1,41,91,54,3,48,Other,80000,Midwest,Service
1706,2021,2,-85,6,4,54,98,88,10,47,Female,60000,North,Technical
1707,2017,6,-73,5,1,19,395,90,10,41,Female,60000,Midwest,Service
1708,2008,5,62,9,4,16,191,63,6,62,Other,30000,West,Billing
1709,2015,4,87,3,1,31,517,47,4,53,Other,60000,West,Service
1710,2013,8,72,5,2,31,460,70,1,40,Other,90000,South,Service
1711,2016,3,-55,5,5,38,518,48,1,71,Male,90000,Midwest,Technical
1712,2014,10,-29,7,1,10,259,33,5,25,Other,60000,Midwest,Billing
1713,2011,6,6,8,5,21,399,94,8,71,Female,50000,South,Service
1714,2017,1,-16,7,2,52,207,70,1,21,Male,30000,Midwest,Service
1715,2011,7,-75,9,2,53,439,44,2,67,Other,90000,North,Technical
1716,2021,8,-16,5,4,24,322,83,5,56,Male,30000,Midwest,Technical
1717,2014,8,52,3,5,13,299,93,8,60,Male,70000,East,Technical
1718,2014,5,-36,6,3,9,235,44,3,48,Female,60000,South,Technical
1719,2008,10,33,5,4,27,111,79,8,46,Male,60000,North,Service
1720,2008,1,50,5,5,37,222,63,1,76,Other,60000,Midwest,Service
1721,2011,9,14,2,1,42,218,47,9,53,Male,60000,Midwest,Billing
1722,2005,6,-37,7,1,18,305,31,2,30,Male,60000,Midwest,Service
1723,2016,9,-14,5,3,21,103,65,2,58,Female,80000,South,Billing
1724,2017,7,70,4,3,23,39,49,4,26,Female,50000,East,Billing
1725,2014,1,6,8,1,37,245,63,10,72,Other,60000,West,Service
1726,2019,1,50,9,5,5,322,96,3,38,Female,60000,South,Service
1727,2017,6,6,9,5,17,474,59,4,68,Other,80000,East,Technical
1728,2013,5,57,3,1,50,581,84,6,20,Other,40000,Midwest,Service
1729,2013,9,-24,3,5,31,222,95,7,42,Female,60000,South,Technical
1730,2019,2,45,5,3,31,318,55,5,42,Male,30000,North,Billing
1731,2014,8,-14,5,2,10,173,86,2,29,Female,70000,South,Service
1732,2014,5,48,5,3,31,418,98,3,46,Male,70000,Midwest,Billing
1733,2012,2,-44,1,2,34,436,31,10,28,Male,30000,Midwest,Service
1734,2020,10,2,8,3,50,399,85,3,69,Other,30000,Midwest,Technical
1735,2013,6,50,5,5,39,470,91,5,28,Other,60000,East,Service
1736,2013,10,-10,1,3,27,593,63,5,66,Female,60000,East,Technical
1737,2008,8,-56,1,3,14,558,85,4,78,Male,70000,West,Service
1738,2022,4,71,2,5,55,42,84,8,43,Female,90000,East,Billing
1739,2008,2,-13,6,2,31,369,49,6,70,Other,60000,West,Billing
1740,2011,5,14,6,2,55,341,79,6,31,Male,40000,East,Service
1741,2014,2,-54,5,4,32,133,54,1,33,Female,90000,East,Technical
1742,2022,2,67,4,1,27,368,54,6,73,Female,60000,South,Technical
1743,2008,6,6,2,3,8,227,82,3,27,Other,40000,Midwest,Technical
1744,2014,10,69,2,4,24,329,43,5,48,Other,90000,Midwest,Service
1745,2005,9,34,7,3,23,473,89,10,48,Other,70000,Midwest,Service
1746,2013,4,-51,1,5,31,388,72,6,53,Other,40000,North,Service
1747,2009,6,75,7,5,31,397,63,2,27,Female,70000,Midwest,Service
1748,2019,7,-17,1,5,38,198,98,1,43,Female,60000,East,Technical
1749,2021,6,-10,6,1,31,322,92,3,37,Other,50000,Midwest,Technical
1750,2007,8,33,3,3,42,322,31,5,78,Female,40000,Midwest,Service
1751,2013,4,-10,8,3,11,231,83,5,61,Female,70000,Midwest,Service
1752,2006,1,36,6,5,52,273,45,7,79,Male,40000,East,Technical
1753,2005,7,8,2,4,11,322,84,4,26,Female,60000,East,Technical
1754,2021,3,-44,8,1,54,478,72,8,32,Male,60000,Midwest,Billing
1755,2020,6,-70,5,4,56,466,90,5,26,Other,60000,Midwest,Service
1756,2009,2,6,8,3,30,322,67,10,24,Male,50000,West,Billing
1757,2019,9,-11,8,3,30,594,74,9,43,Male,60000,North,Technical
1758,2007,1,6,6,3,58,302,80,1,41,Other,30000,Midwest,Technical
1759,2011,6,11,2,4,23,322,71,5,29,Female,60000,Midwest,Service
1760,2015,6,-56,8,1,13,242,53,4,77,Other,30000,Midwest,Billing
1761,2014,5,-24,6,3,24,133,59,6,37,Male,60000,Midwest,Technical
1762,2013,5,76,6,4,46,221,66,5,73,Female,70000,East,Billing
1763,2018,1,-14,8,1,49,409,82,6,31,Female,80000,East,Billing
1764,2017,10,47,5,4,54,110,92,1,39,Female,60000,West,Billing
1765,2006,5,6,2,1,20,578,40,1,33,Other,50000,Midwest,Billing
1766,2007,2,6,9,5,58,406,52,8,46,Other,60000,North,Billing
1767,2011,7,-9,8,1,21,183,79,2,49,Female,60000,Midwest,Service
1768,2022,3,44,7,2,31,269,84,10,36,Other,60000,South,Service
1769,2007,4,-73,7,5,31,403,84,6,72,Male,60000,Midwest,Billing
1770,2014,3,68,5,3,16,233,33,6,48,Male,90000,Midwest,Service
1771,2011,3,93,2,5,14,379,83,6,60,Other,60000,South,Technical
1772,2013,4,-76,6,5,5,172,90,8,49,Female,30000,South,Service
1773,2021,5,-43,5,4,36,218,34,4,72,Female,50000,North,Service
1774,2015,1,6,4,4,34,301,47,3,70,Male,90000,East,Service
1775,2011,4,33,2,2,12,561,73,6,37,Other,30000,West,Technical
1776,2018,8,-26,2,4,25,329,60,4,68,Female,40000,South,Technical
1777,2008,10,-63,8,3,26,455,50,2,57,Female,60000,East,Service
1778,2010,7,33,8,3,22,75,76,6,37,Other,50000,Midwest,Technical
1779,2014,9,72,6,2,6,124,59,10,25,Other,60000,Midwest,Billing
1780,2011,5,-26,5,1,52,93,63,5,75,Female,60000,Midwest,Service
1781,2017,10,6,8,1,48,442,97,9,52,Other,30000,North,Service
1782,2018,4,-35,4,3,13,38,98,6,59,Other,30000,North,Service
1783,2008,8,67,4,4,7,488,70,3,30,Other,30000,South,Service
1784,2012,9,-98,5,2,58,438,74,5,58,Female,60000,West,Service
1785,2013,7,16,1,1,30,499,63,10,23,Male,50000,South,Service
1786,2005,7,-2,1,1,25,535,74,8,64,Other,50000,Midwest,Technical
1787,2008,5,51,2,5,34,102,74,9,33,Female,40000,South,Service
1788,2007,4,6,8,3,32,113,63,8,22,Male,60000,Midwest,Service
1789,2013,5,45,7,4,31,88,84,3,70,Female,40000,South,Service
1790,2012,1,91,5,3,30,50,88,9,62,Female,80000,Midwest,Billing
1791,2013,10,6,5,1,38,487,34,3,68,Female,40000,West,Billing
1792,2013,10,24,2,3,12,186,61,8,51,Male,40000,Midwest,Service
1793,2013,7,-13,5,3,14,358,35,10,23,Female,40000,East,Service
1794,2011,1,-66,8,3,52,232,55,9,76,Male,60000,West,Service
1795,2008,1,89,7,2,59,135,66,7,50,Other,30000,South,Service
1796,2017,5,6,7,1,47,322,42,4,32,Male,80000,North,Service
1797,2021,9,52,5,2,31,347,98,10,48,Female,90000,East,Service
1798,2006,6,72,2,2,58,211,54,9,31,Male,60000,North,Billing
1799,2013,3,76,6,5,31,345,42,3,56,Female,40000,Midwest,Technical
1800,2016,3,25,4,3,44,435,63,5,22,Other,50000,Midwest,Service
1801,2012,7,-12,2,3,59,99,89,2,69,Female,60000,Midwest,Service
1802,2013,6,43,9,3,19,189,50,10,74,Other,30000,Midwest,Service
1803,2012,9,46,7,3,21,322,90,3,43,Male,60000,South,Technical
1804,2022,6,50,6,5,57,552,55,1,65,Female,70000,North,Service
1805,2007,5,6,5,4,22,167,83,4,34,Male,90000,South,Service
1806,2013,10,-85,3,1,36,524,71,8,60,Other,80000,Midwest,Service
1807,2007,7,6,4,3,42,276,40,5,48,Male,70000,East,Service
1808,2010,1,-28,3,1,27,572,66,2,69,Female,70000,North,Technical
1809,2006,7,6,8,4,50,553,40,3,48,Other,80000,West,Technical
1810,2016,3,-59,3,2,27,322,56,1,48,Female,60000,West,Service
1811,2006,9,46,7,4,39,365,63,2,55,Male,90000,West,Billing
1812,2010,6,61,7,3,31,451,67,1,70,Other,60000,Midwest,Billing
1813,2021,9,-21,7,1,19,223,90,2,48,Female,90000,West,Service
1814,2007,5,3,7,3,57,322,82,3,30,Female,50000,North,Technical
1815,2006,7,82,2,5,28,535,94,1,50,Female,30000,Midwest,Technical
1816,2012,4,45,3,1,32,310,32,9,46,Other,80000,Midwest,Technical
1817,2016,5,-67,9,1,20,322,96,10,70,Male,60000,West,Service
1818,2008,1,-12,3,3,20,512,57,5,63,Other,70000,West,Service
1819,2009,7,24,5,2,44,252,43,8,51,Female,30000,Midwest,Technical
1820,2017,8,-56,9,5,43,146,81,5,51,Female,30000,West,Technical
1821,2013,5,33,9,3,10,221,59,8,44,Other,60000,Midwest,Service
1822,2020,2,6,4,3,6,545,87,7,32,Female,70000,Midwest,Service
1823,2014,5,21,9,2,58,559,83,4,76,Male,40000,Midwest,Billing
1824,2020,6,-31,3,5,17,336,98,7,67,Female,30000,East,Service
1825,2016,2,-5,7,3,48,561,44,6,26,Female,70000,Midwest,Service
1826,2013,6,4,7,2,51,151,67,3,43,Other,90000,West,Service
1827,2020,6,-53,8,5,13,183,43,9,20,Female,30000,Midwest,Technical
1828,2016,1,-62,4,4,38,566,86,10,53,Other,60000,West,Service
1829,2012,1,6,3,1,21,481,88,5,64,Female,60000,West,Technical
1830,2007,10,-91,3,2,31,198,37,5,22,Female,40000,Midwest,Service
1831,2020,3,-71,5,1,33,88,48,8,48,Female,60000,East,Service
1832,2017,10,-83,5,3,41,330,61,7,37,Female,60000,West,Technical
1833,2012,10,87,3,3,47,582,63,9,37,Female,70000,East,Service
1834,2009,5,-13,6,3,26,579,70,7,22,Female,80000,East,Technical
1835,2012,4,24,3,5,55,146,63,4,27,Female,60000,Midwest,Billing
1836,2013,2,-28,5,2,28,156,42,4,33,Female,80000,South,Service
1837,2005,9,-86,9,2,11,434,56,5,42,Male,40000,South,Billing
1838,2010,10,-97,2,5,38,428,48,6,48,Other,90000,West,Technical
1839,2013,7,6,2,1,52,544,55,9,42,Male,50000,North,Technical
1840,2013,7,6,6,3,16,527,82,10,47,Female,30000,South,Technical
1841,2011,6,-92,6,3,27,557,80,7,31,Other,60000,Midwest,Service
1842,2005,3,8,8,3,19,427,66,7,39,Female,30000,Midwest,Technical
1843,2013,6,36,2,2,37,294,38,5,60,Male,70000,South,Billing
1844,2016,8,53,9,3,17,292,63,3,45,Male,40000,Midwest,Billing
1845,2010,8,6,2,4,27,427,83,8,47,Other,40000,Midwest,Service
1846,2006,9,-85,1,1,42,556,32,7,48,Male,40000,West,Billing
1847,2018,1,42,2,4,36,465,98,4,55,Female,30000,Midwest,Service
1848,2013,1,-2,7,4,49,389,37,4,59,Other,60000,Midwest,Service
1849,2005,3,6,5,2,54,322,43,1,37,Female,30000,East,Technical
1850,2022,3,-49,5,2,31,270,32,7,52,Other,30000,Midwest,Billing
1851,2017,10,-32,6,2,5,251,53,1,39,Other,30000,West,Billing
1852,2006,8,-96,1,4,51,243,42,10,32,Female,90000,North,Billing
1853,2013,10,-81,6,1,49,322,72,10,48,Male,60000,East,Technical
1854,2006,1,-22,8,2,9,415,58,4,71,Female,60000,South,Service
1855,2013,2,45,3,3,17,332,80,3,48,Male,50000,West,Billing
1856,2005,2,10,1,1,58,316,71,3,74,Male,70000,Midwest,Billing
1857,2015,3,-99,4,3,9,591,60,5,41,Female,50000,Midwest,Billing
1858,2007,6,6,1,1,36,322,92,5,23,Other,50000,West,Billing
1859,2008,1,-88,8,3,55,326,55,5,48,Female,30000,Midwest,Technical
1860,2022,2,6,5,5,25,555,47,8,45,Other,60000,Midwest,Service
1861,2010,1,6,1,2,28,418,86,1,48,Male,50000,East,Service
1862,2007,5,8,8,4,22,488,36,6,48,Other,30000,Midwest,Billing
1863,2015,7,-27,5,4,25,290,77,7,53,Female,30000,North,Service
1864,2019,8,88,2,1,58,142,89,10,72,Other,70000,Midwest,Technical
1865,2013,10,-6,9,4,14,65,62,2,26,Male,40000,Midwest,Technical
1866,2014,1,4,8,2,28,108,63,4,27,Male,30000,Midwest,Technical
1867,2016,7,6,7,3,44,322,33,3,38,Other,90000,North,Technical
1868,2019,5,6,3,2,31,307,33,5,75,Male,50000,West,Billing
1869,2021,10,90,2,1,25,341,71,7,48,Male,70000,North,Service
1870,2014,1,9,7,4,29,558,38,2,48,Other,80000,Midwest,Service
1871,2010,3,-92,5,3,56,233,80,6,46,Male,60000,West,Service
1872,2022,7,16,6,5,27,46,46,9,60,Other,80000,Midwest,Technical
1873,2017,10,-90,4,3,26,505,46,3,60,Other,50000,Midwest,Technical
1874,2007,1,-2,2,3,8,540,49,6,28,Male,40000,North,Service
1875,2014,7,-59,9,2,38,239,63,3,50,Other,60000,North,Billing
1876,2018,5,40,3,5,10,528,51,3,75,Male,60000,Midwest,Technical
1877,2010,1,63,7,3,32,431,81,4,63,Male,40000,South,Service
1878,2007,1,19,8,1,35,458,63,9,48,Male,60000,North,Service
1879,2020,1,40,5,3,39,107,72,8,79,Female,70000,East,Technical
1880,2011,9,-89,6,3,43,597,32,1,48,Male,40000,Midwest,Billing
