ATM_ID,Location_Type,Manufacturer,Year_of_Installation,Service_Contract_Type,Last_Maintenance_Date,Frequency_of_Maintenance,Downtime_Duration_hours,Number_of_Incidents,Maintenance_Costs_USD,Transaction_Volumes,Average_Withdrawal_Amount,Card_Reader_Error_Rate_percent,Cash_Dispenser_Jam_Rate_percent,ATM_Age_Years
ATM_866,Airport,Diebold,2000,Self-Service,25-07-2012,3,50.17,4,504.05,18784,81.37,2.65,3.08,16
ATM_867,Bank Branch,Diebold,2012,Parts-Only,11-09-2023,3,33.68,2,504.05,18553,100.65,2.65,3.4,12
ATM_868,Shopping Mall,Diebold,2012,Parts-Only,29-08-2000,1,49.9,1,651.07,1735,75.42,0.62,3.89,16
ATM_869,Airport,NCR,2012,Parts-Only,03-06-2000,0,48.51,3,805.07,12323,107.19,4.36,2.6,13
ATM_870,Standalone,Diebold,2012,Parts-Only,03-06-2000,0,34.94,3,708.78,17732,102.11,4.81,2.67,12
ATM_871,Shopping Mall,Diebold,2018,Full-Service,29-12-2017,2,50.49,4,366.3,13736,74.9,4.19,2.75,4
ATM_872,Standalone,Wincor Nixdorf,2019,Self-Service,02-09-2009,5,50.49,1,596.8,14688,106.75,3.52,0.35,15
ATM_873,Airport,NCR,2022,Full-Service,28-08-2017,3,54.5,4,379.57,15261,140.07,0.08,2.6,22
ATM_874,Airport,Diebold,2023,Self-Service,15-03-2020,1,64.03,2,409.81,11461,110.41,3.95,0.46,22
ATM_875,Bank Branch,NCR,2001,Full-Service,03-06-2000,1,39.76,1,504.05,9898,70.01,1.48,3.74,4
ATM_876,Standalone,NCR,2009,Full-Service,02-03-2017,2,47.73,2,391.97,14666,118.01,4.33,4.7,5
ATM_877,Shopping Mall,Wincor Nixdorf,2010,Parts-Only,01-03-2009,2,59.45,1,796.59,7034,134.19,1.52,4.57,3
ATM_878,Standalone,Diebold,2012,Full-Service,04-01-2007,3,35.06,3,559.17,2935,78.71,0.65,2.18,15
ATM_879,Bank Branch,Diebold,2012,Full-Service,29-09-2019,1,45.76,2,819.91,3158,100.65,3.63,2.6,20
ATM_880,Bank Branch,Wincor Nixdorf,2017,Self-Service,03-11-2010,1,50.72,5,479.28,16276,102.36,1.4,2.17,22
ATM_881,Standalone,Diebold,2002,Parts-Only,02-09-2003,3,34.85,4,533.06,6954,100.65,2.14,4.94,19
ATM_882,Bank Branch,NCR,2006,Self-Service,03-06-2000,2,54.04,4,402.08,2270,98.36,4.1,4.09,8
ATM_883,Airport,Diebold,2023,Parts-Only,03-11-2013,4,49.33,6,504.05,12070,100.65,2.65,2.6,3
ATM_884,Standalone,Diebold,2007,Parts-Only,19-01-2014,2,50.49,5,465.33,15769,126.1,2.89,2.83,21
ATM_885,Standalone,NCR,2013,Self-Service,09-03-2017,4,49.71,3,389.9,5594,102.15,4.52,2.62,9
ATM_886,Standalone,Wincor Nixdorf,2013,Self-Service,27-07-2008,0,50.49,6,225,2085,118.85,1.43,3.6,10
ATM_887,Airport,NCR,2019,Full-Service,01-07-2019,1,50.49,3,456.74,11842,100.65,4.72,2.22,13
ATM_888,Standalone,Wincor Nixdorf,2010,Parts-Only,15-04-2024,2,63.56,2,521.01,2022,58.85,3.14,2.1,10
ATM_889,Standalone,Wincor Nixdorf,2016,Self-Service,13-01-2002,0,44.59,2,743.91,10191,82.52,4.47,1.76,13
ATM_890,Bank Branch,Diebold,2012,Self-Service,11-01-2023,3,50.49,1,252.45,10191,61.28,2.54,4.75,1
ATM_891,Standalone,Wincor Nixdorf,2006,Self-Service,26-01-2002,2,53.42,0,358.74,7756,91.45,3.44,0.82,10
ATM_892,Standalone,NCR,2012,Full-Service,10-07-2022,1,50.4,5,621.39,19766,104.88,4.97,4.77,2
ATM_893,Standalone,Diebold,2012,Self-Service,04-07-2014,1,62.88,1,63.87,4499,75.77,2.35,1.81,2
ATM_894,Standalone,Diebold,2018,Full-Service,16-09-2004,1,50.49,2,588.93,11875,87.77,2.52,1.55,17
ATM_895,Standalone,NCR,2023,Self-Service,04-01-2022,2,75.16,6,648.35,10191,79.01,2.73,0.55,4
ATM_896,Bank Branch,Wincor Nixdorf,2008,Self-Service,03-06-2000,1,50.15,2,504.05,13393,144.53,4.96,4.43,7
ATM_897,Airport,NCR,2019,Parts-Only,17-10-2021,3,56.02,1,354.58,14905,88.4,3.82,3.37,14
ATM_898,Bank Branch,Diebold,2008,Self-Service,28-09-2008,2,25.96,3,444.31,9091,106.72,0.83,4.53,15
ATM_899,Standalone,Diebold,2005,Self-Service,20-10-2012,2,66.03,2,696.14,17996,147.45,2.65,3.19,1
ATM_900,Bank Branch,NCR,2012,Self-Service,25-02-2004,3,70.68,3,456.18,19572,88.54,4.31,2.6,23
ATM_901,Shopping Mall,Wincor Nixdorf,2018,Self-Service,30-06-2013,1,50.49,1,3384.4,10191,86.12,3.13,0.91,3
ATM_902,Bank Branch,NCR,2014,Full-Service,13-04-2000,0,65.81,3,322.98,12649,69.89,1.58,2.97,10
ATM_903,Shopping Mall,NCR,2019,Parts-Only,06-10-2004,1,61.57,8,533.02,19092,98.24,4.71,4.07,23
ATM_904,Bank Branch,NCR,2010,Self-Service,06-01-2009,1,44.33,3,438.71,16780,82.31,0.2,4.8,21
ATM_905,Bank Branch,NCR,2005,Parts-Only,29-08-2017,0,57.85,6,468.22,15534,83.05,0.05,0.56,12
ATM_906,Standalone,NCR,2017,Full-Service,16-08-2006,1,47.74,2,488.89,14572,103.18,0.56,4.15,1
ATM_907,Shopping Mall,NCR,2004,Parts-Only,08-03-2003,2,25.33,6,302.23,14534,81.12,1.03,1.61,1
ATM_908,Standalone,NCR,2006,Self-Service,13-01-2000,4,54.71,3,201.17,5143,80.08,2.65,2.6,0
ATM_909,Standalone,Wincor Nixdorf,2012,Parts-Only,28-05-2003,2,41.35,3,602.46,6588,44.76,4.29,2.6,17
ATM_910,Shopping Mall,Wincor Nixdorf,2021,Parts-Only,27-11-2009,3,68.74,3,504.02,1334,102.97,2.67,4.72,12
ATM_911,Standalone,Wincor Nixdorf,2016,Self-Service,20-07-2009,1,64.87,2,599.89,6416,100.65,2.61,0.18,16
ATM_912,Shopping Mall,NCR,2012,Self-Service,31-07-2000,1,53.23,2,684.5,15261,149.84,4.87,2.6,16
ATM_913,Standalone,Wincor Nixdorf,2008,Self-Service,14-06-2009,2,57.04,3,445.86,2448,140.52,2.73,2.69,6
ATM_914,Standalone,Wincor Nixdorf,2023,Parts-Only,03-06-2000,1,34.2,3,504.05,17725,104.3,4.7,0.72,21
ATM_915,Bank Branch,NCR,2012,Self-Service,01-10-2017,5,54.1,0,359.65,3313,115.08,1.13,2.76,17
ATM_916,Standalone,Wincor Nixdorf,2010,Self-Service,24-11-2003,2,47.92,0,304.26,15801,113.64,4.8,1.26,12
ATM_917,Standalone,NCR,2012,Self-Service,29-07-2023,3,56.06,2,484.96,2874,34.21,2.67,0.42,6
ATM_918,Standalone,NCR,2003,Self-Service,24-07-2017,2,50.6,6,691.65,2898,114.4,1.37,4.93,13
ATM_919,Airport,Diebold,2013,Self-Service,26-01-2022,1,37.05,5,633.18,14677,100.65,0.49,2.6,12
ATM_920,Shopping Mall,Diebold,2011,Parts-Only,30-06-2014,2,33.23,3,742.28,3254,80.67,3.59,2.37,12
ATM_921,Standalone,NCR,2016,Parts-Only,05-12-2017,2,59,2,662.25,4621,90.7,3.3,1.74,7
ATM_922,Shopping Mall,Diebold,2019,Full-Service,13-04-2024,2,63.26,2,662.96,11335,118.71,3.69,0.39,21
ATM_923,Standalone,Diebold,2018,Full-Service,03-09-2012,2,74.53,3,508.27,12471,106.71,1.47,3.8,12
ATM_924,Standalone,Diebold,2002,Full-Service,11-11-2015,2,60.63,4,531.62,11273,132.86,2.65,1.4,2
ATM_925,Airport,NCR,2016,Parts-Only,03-06-2000,2,55.7,1,412.1,7895,107.84,2.41,3.07,16
ATM_926,Standalone,Wincor Nixdorf,2011,Self-Service,20-09-2007,2,69.24,5,165.38,9104,84.56,1.19,4.93,5
ATM_927,Bank Branch,Diebold,2023,Parts-Only,18-09-2014,3,27.47,2,552.74,3415,74.25,3.82,1.69,21
ATM_928,Airport,Diebold,2003,Parts-Only,11-08-2023,4,40.1,3,437.72,17594,88.62,2.37,4.11,20
ATM_929,Airport,Wincor Nixdorf,2004,Self-Service,23-05-2020,3,43.32,2,713.93,2984,92.01,4.74,4.69,21
ATM_930,Standalone,Diebold,2014,Self-Service,07-12-2015,2,46.97,1,504.05,7245,87.49,3.26,3.73,8
ATM_931,Shopping Mall,NCR,2016,Parts-Only,04-11-2006,2,59.31,2,392.86,15078,79.56,1.65,4.05,23
ATM_932,Shopping Mall,Diebold,2018,Parts-Only,13-02-2013,1,27.8,6,539.53,7557,144.64,0.93,2.08,12
ATM_933,Bank Branch,NCR,2003,Full-Service,06-02-2007,2,54.63,3,623.44,10888,119.29,3.46,4.93,2
ATM_934,Standalone,Diebold,2020,Parts-Only,12-06-2018,2,61.98,3,420.29,16319,117.76,1.71,2.32,4
ATM_935,Bank Branch,Wincor Nixdorf,2002,Full-Service,23-11-2021,3,50.49,2,453.56,19856,74.79,0.99,3.02,18
ATM_936,Airport,Diebold,2007,Self-Service,30-09-2002,1,50.49,1,376.77,10291,97.93,2.67,0.11,20
ATM_937,Shopping Mall,NCR,2012,Full-Service,03-06-2000,1,366.95,3,302.66,10191,112.88,1.56,4.89,4
ATM_938,Standalone,Diebold,2011,Parts-Only,26-04-2003,4,64.7,5,598.41,15077,108.79,2.86,4.15,17
ATM_939,Airport,NCR,2020,Self-Service,09-08-2004,0,80.97,6,431.24,3665,100.12,4.86,2.6,4
ATM_940,Airport,Wincor Nixdorf,2006,Self-Service,04-06-2015,2,51.97,2,280.58,10191,100.65,1.52,4.13,22
ATM_941,Airport,Diebold,2008,Full-Service,21-01-2008,2,52.23,3,463.81,8936,90.26,2.65,4.13,10
ATM_942,Standalone,Wincor Nixdorf,2023,Full-Service,22-05-2008,2,42.31,2,272.15,6539,109.29,3.68,3.62,23
ATM_943,Bank Branch,NCR,2013,Full-Service,17-04-2006,2,64.33,5,504.05,10191,79.57,0.52,4.05,6
ATM_944,Shopping Mall,NCR,2000,Self-Service,16-03-2007,2,86.76,5,417.69,17152,99.49,4.66,4.78,1
ATM_945,Standalone,Diebold,2022,Full-Service,14-11-2023,1,67.72,3,600.89,1615,87.85,0.86,1.96,2
ATM_946,Standalone,Wincor Nixdorf,2002,Full-Service,03-07-2004,0,60.17,1,536.62,8617,129.92,3.78,2.6,9
ATM_947,Airport,Diebold,2004,Full-Service,16-11-2004,0,3.31,7,504.05,18647,133.63,3.01,3.85,14
ATM_948,Shopping Mall,NCR,2006,Full-Service,18-10-2013,2,41.86,2,892.21,17373,126.97,0.72,1.83,22
ATM_949,Shopping Mall,Wincor Nixdorf,2003,Full-Service,25-03-2009,1,57.39,3,579.39,15442,100.88,2.66,1.88,15
ATM_950,Shopping Mall,NCR,2005,Full-Service,20-12-2006,2,50.49,3,383.41,3059,100.94,1.37,3.34,0
ATM_951,Shopping Mall,Diebold,2018,Self-Service,03-07-2017,4,19.63,3,278.07,2442,130.84,0.3,2.37,18
ATM_952,Bank Branch,Diebold,2021,Full-Service,14-09-2006,2,50.15,5,583.35,10191,99.89,2.65,0.64,2
ATM_953,Bank Branch,Wincor Nixdorf,2013,Full-Service,07-07-2007,0,50.49,6,600.42,19128,94.7,4.56,4.69,11
ATM_954,Shopping Mall,Diebold,2011,Self-Service,07-07-2000,3,41.58,2,523.8,7326,89.37,2.23,4.56,9
ATM_955,Airport,Diebold,2011,Self-Service,02-06-2020,0,49.81,4,495.89,6259,81.36,4.51,2.6,12
ATM_956,Bank Branch,NCR,2003,Self-Service,14-06-2020,2,80.51,1,571.07,6504,61.31,2.65,3.85,21
ATM_957,Airport,Diebold,2019,Self-Service,27-11-2018,3,85.26,4,726.4,7093,99.91,0.2,3.36,7
ATM_958,Airport,NCR,2003,Self-Service,25-01-2024,3,42.97,2,599.91,4420,122.99,1.93,2.57,23
ATM_959,Standalone,NCR,2014,Self-Service,12-01-2013,1,37.34,3,462.99,18701,116.32,3.1,1.12,6
ATM_960,Standalone,Wincor Nixdorf,2009,Full-Service,10-09-2020,0,35.75,3,382.38,15694,94.54,2.65,4.05,5
ATM_961,Shopping Mall,Wincor Nixdorf,2011,Full-Service,14-03-2020,1,65.94,2,537.44,10191,100.65,4.93,3.49,22
ATM_962,Standalone,NCR,2018,Full-Service,09-10-2013,1,40.33,3,531.39,19435,88.81,1.1,1.23,12
ATM_963,Standalone,Wincor Nixdorf,2000,Self-Service,17-07-2003,2,50.49,5,458.57,6788,76.88,3.66,4.58,14
ATM_964,Shopping Mall,Diebold,2006,Parts-Only,03-06-2000,4,40.73,2,594.76,11331,88.14,2.62,0.52,18
ATM_965,Standalone,Diebold,2023,Full-Service,21-09-2003,1,51.37,1,610.69,2028,102.97,4.24,3.64,12
ATM_966,Bank Branch,Diebold,2014,Self-Service,18-07-2020,2,50.49,1,820.99,8295,87.65,4.46,1.83,18
ATM_967,Shopping Mall,NCR,2012,Parts-Only,06-03-2007,2,46.15,3,521.31,2919,115.71,0.72,1.37,23
ATM_968,Airport,Diebold,2017,Self-Service,16-08-2002,2,39.16,9,399.86,12073,97.65,3.62,4.81,22
ATM_969,Bank Branch,NCR,2018,Self-Service,13-03-2015,3,67,5,394.75,9849,122.44,4.73,2.26,6
ATM_970,Shopping Mall,NCR,2014,Full-Service,14-10-2003,2,75.73,2,712.48,4691,106.64,1.32,2.6,1
ATM_971,Standalone,Diebold,2010,Self-Service,28-12-2018,0,31.45,6,659.57,16823,94.86,4.97,1.46,2
ATM_972,Airport,Wincor Nixdorf,2006,Self-Service,27-01-2022,0,50.49,3,437.02,3354,89.65,2.75,1.91,10
ATM_973,Standalone,Diebold,2006,Parts-Only,07-07-2002,1,57.74,3,329.67,8355,90.71,3.25,2.6,3
ATM_974,Airport,NCR,2002,Parts-Only,12-09-2010,3,32.42,3,504.05,2384,112.12,2.09,4.13,15
ATM_975,Bank Branch,Diebold,2022,Full-Service,14-07-2022,2,49.98,4,791.67,6159,118.74,3.72,2.74,22
ATM_976,Standalone,Diebold,2004,Self-Service,05-07-2006,3,31.02,3,604.07,3858,102.03,0.25,4.85,13
ATM_977,Standalone,NCR,2011,Self-Service,18-11-2004,5,65.79,3,504.05,17333,100.65,0.58,2.6,5
ATM_978,Airport,NCR,2020,Full-Service,26-12-2010,2,43.01,3,519.77,2924,132.67,3.15,1.58,11
ATM_979,Shopping Mall,Diebold,2022,Parts-Only,15-04-2009,2,49.71,3,297.38,5953,118.03,2.65,4.1,11
ATM_980,Shopping Mall,Diebold,2012,Self-Service,07-01-2004,3,23.3,1,387.48,15969,100.65,0.69,0.97,16
ATM_981,Airport,Wincor Nixdorf,2008,Self-Service,15-02-2012,0,50.49,3,506.21,4474,114.5,1.63,2.6,22
ATM_982,Shopping Mall,Diebold,2004,Self-Service,19-05-2012,1,55.74,4,309.87,17230,122.09,4.62,3.75,18
ATM_983,Standalone,Diebold,2012,Parts-Only,21-06-2011,2,44.27,1,307.55,5629,85.34,4.53,2.87,21
ATM_984,Standalone,Wincor Nixdorf,2022,Self-Service,22-02-2016,4,37.08,5,595.48,1782,125.15,0.78,0.94,11
ATM_985,Bank Branch,NCR,2009,Self-Service,12-03-2012,2,56.93,2,554.08,5265,136.68,0.1,0.31,6
ATM_986,Airport,Diebold,2018,Full-Service,24-05-2003,5,29.22,3,441.78,5037,84.41,3.74,0.25,12
ATM_987,Standalone,Wincor Nixdorf,2021,Self-Service,20-11-2018,2,50.65,3,497.61,5722,97,2.31,1.62,14
ATM_988,Airport,Diebold,2015,Full-Service,28-02-2024,3,65.73,4,504.05,8279,77.7,0.86,3.53,20
ATM_989,Shopping Mall,Wincor Nixdorf,2019,Self-Service,15-01-2004,1,37.37,2,681.88,4575,104.65,2.91,1.39,12
ATM_990,Bank Branch,Wincor Nixdorf,2003,Parts-Only,29-05-2009,3,64.59,3,250.55,13773,66.88,2.65,3.36,7
ATM_991,Bank Branch,NCR,2003,Self-Service,31-01-2000,2,51.79,3,275.57,11869,151.32,3.06,1.7,6
ATM_992,Airport,Diebold,2017,Full-Service,11-10-2006,0,44.8,3,461.41,9733,115.26,4.74,2.46,16
ATM_993,Shopping Mall,NCR,2012,Parts-Only,05-04-2008,0,38.88,4,579.91,12086,103.53,2.65,4.91,6
ATM_994,Standalone,Diebold,2016,Full-Service,03-12-2022,0,45.7,3,504.05,10072,124.86,2.51,0.58,13
ATM_995,Shopping Mall,Diebold,2021,Full-Service,01-10-2013,3,25.95,2,504.05,3066,128.77,1.84,2.6,18
ATM_996,Standalone,Diebold,2003,Self-Service,03-09-2011,1,42.51,2,504.05,10191,91.42,3.66,2.05,12
ATM_997,Airport,Wincor Nixdorf,2012,Self-Service,18-08-2014,1,34.87,3,691.61,16783,101.95,0.87,4.64,20
ATM_998,Standalone,Diebold,2006,Full-Service,13-07-2019,1,50.49,5,112.73,17981,104.07,2.65,2.08,17
ATM_999,Airport,Diebold,2012,Self-Service,07-11-2016,3,85.16,3,508.49,9789,74.22,0.5,3.6,1
ATM_1000,Standalone,NCR,2018,Parts-Only,29-11-2022,3,36.54,3,279.51,11720,122.89,3.9,2.9,21
